bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8db26133-aca6-495c-ac2e-7012b88c5d6c,1,,,3773387,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Levante UD,221,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 23344, 'name': 'Aitor Fernández Abarisketa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 11676, 'name': 'Jorge Miramón Santagertrudis'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 14}, {'player': {'id': 5598, 'name': 'Óscar Esau Duarte Gaitán'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 6784, 'name': 'Antonio García Aranda'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 6807, 'name': 'Roberto Suárez Pier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 11669, 'name': 'Gonzalo Julián Melero Manzanares'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 32673, 'name': 'Jorge De Frutos Sebastián'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 18}, {'player': {'id': 6782, 'name': 'Enis Bardhi'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 6668, 'name': 'José Luis Morales Nogales'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Levante UD,221,00:00:00.000,Starting XI,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42ac0c71-9115-43f3-803e-28e2a81c4f42,2,,,3773387,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Levante UD,221,,0,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 20055, 'name': 'Marc-André ter Stegen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 32480, 'name': 'Ronald Federico Araújo da Silva'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 5213, 'name': 'Gerard Piqué Bernabéu'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 3}, {'player': {'id': 6826, 'name': 'Clément Lenglet'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 5477, 'name': 'Ousmane Dembélé'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 11}, {'player': {'id': 5211, 'name': 'Jordi Alba Ramos'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 18}, {'player': {'id': 5203, 'name': 'Sergio Busquets i Burgos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 5}, {'player': {'id': 8118, 'name': 'Frenkie de Jong'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 30486, 'name': 'Pedro González López'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 7}, {'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Barcelona,217,00:00:00.000,Starting XI,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5d8a11b1-ae63-4ccc-80a7-95dc2df3b67b,3,,,3773387,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Levante UD,221,['40435d0b-332e-4752-8554-0f6c039e4cbc'],0,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,40435d0b-332e-4752-8554-0f6c039e4cbc,4,,,3773387,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Levante UD,221,['5d8a11b1-ae63-4ccc-80a7-95dc2df3b67b'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4f45b012-3c07-4355-ba61-589fb0dc1e1d,1880,,,3773387,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,76,Barcelona,217,['f5f9f331-9030-4b03-88f2-eaa40b92b32a'],0,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f5f9f331-9030-4b03-88f2-eaa40b92b32a,1881,,,3773387,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,76,Barcelona,217,['4f45b012-3c07-4355-ba61-589fb0dc1e1d'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.000,Half Start,,2020/2021
,,,,,,,,,,,,,,,,,1.180488,,,,,,,,,,,,,8a9070ad-dbde-49ad-bc20-425abbca8b75,5,,"[61.0, 40.1]",3773387,0,,,,3.047667,,Left Foot,,,,"[47.2, 41.4]",,Ground Pass,,13.861096,,,,Sergio Busquets i Burgos,5203.0,,,,,Kick Off,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,2,Barcelona,217,['04e9ba84-df47-4611-8efd-32b7e5c9c17d'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.692,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.891219,,,,,,,,,,,,,ee3fb6c1-6865-4d11-bd1c-4c18a9c7c4f9,8,,"[52.8, 42.4]",3773387,0,,,,1.9782262,,Right Foot,,,,"[48.7, 51.9]",,Ground Pass,,10.34698,,,,Frenkie de Jong,8118.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['33bb37c5-8d3c-4ada-bd35-b4811fbdca43'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.383,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.375978,,,,,,,,,,,,,a9aad235-c282-41fe-a411-44757abec57a,10,,"[48.7, 51.9]",3773387,0,,,,-2.578015,,Right Foot,,,,"[34.3, 42.8]",,Ground Pass,,17.034376,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,2,Barcelona,217,['fa3a3b2f-f529-4929-8a5b-4c66cc0edbba'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.274,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.29671,,,,,,,,,,,,,662e9f2f-0fdc-4ff9-961a-7029576f7cec,13,,"[35.0, 41.6]",3773387,0,,,,-1.2042996,,Right Foot,,,,"[42.6, 21.8]",,Ground Pass,,21.208488,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Center Back,2,Barcelona,217,['20a8a201-da91-4068-ad8f-e6e9744706ba'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.289,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.751686,,,,,,,,,,,,,e0704aad-99d1-449e-bdec-713cd9ca841a,16,,"[42.9, 20.7]",3773387,0,,,,-0.7470894,,Left Foot,,,,"[57.8, 6.9]",,Ground Pass,,20.308865,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,['80d1edd1-e61b-43b8-8389-f46ab49df227'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.040,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.021122,,,,,,,,,,,,,97de16cf-e3b0-41f9-9714-6292b153fb3c,19,,"[58.0, 5.2]",3773387,0,,,,0.34009713,,Left Foot,,,,"[71.0, 9.8]",,Ground Pass,,13.789851,,,,Pedro González López,30486.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,['bd35f3bb-95c5-405d-bbe5-8a76efd8add9'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.653,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.49587,,,,,,,,,,,,,24e3c548-c29a-46b3-acf1-3545770e1484,22,,"[71.0, 9.4]",3773387,0,,,,3.1415927,,Right Foot,,,,"[66.7, 9.4]",,Ground Pass,,4.3,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Pedro González López,30486.0,Left Center Midfield,2,Barcelona,217,"['33cfb083-af96-4512-b88e-c0219339146a', '5bf34a87-0419-433e-9216-64a3a4e42ad7']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.091,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.104538,,,,,,,,,,,,,10917b03-70a0-4100-9c32-c1c01a06b541,28,,"[54.4, 64.9]",3773387,0,,,,-0.31204212,,Left Foot,,,,"[57.5, 63.9]",,Ground Pass,,3.2572994,,Incomplete,,Roger Martí Salvador,6684.0,,,,,,1,Regular Play,Roberto Suárez Pier,6807.0,Right Defensive Midfield,3,Levante UD,221,"['220f4193-cc3a-4e48-9024-c03207fe22f7', '7ef2211d-d510-449e-998a-93f09524a97a', 'dd57e66b-a153-4ca8-96ee-e5888da531e4']",13,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:13.875,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.283058,,,,,,,,,,,,,144986cb-0616-40c2-9a42-1516b380f7d7,31,,"[56.1, 80.0]",3773387,0,True,,,-2.298566,,,,,,"[46.3, 69.0]",,Low Pass,,14.732278,,,,Roberto Suárez Pier,6807.0,,,,,Throw-in,1,From Throw In,Jorge Miramón Santagertrudis,11676.0,Right Back,4,Levante UD,221,['75549963-1753-440e-97a0-eeeaf352ad90'],25,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:25.299,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.591695,,,,,,,,,,,,,148ac250-a452-43e0-9514-60637fdc34c6,34,,"[48.3, 69.1]",3773387,0,,,,1.0049419,,Right Foot,,,,"[53.0, 76.5]",,Low Pass,,8.766413,,,,Jorge De Frutos Sebastián,32673.0,,,,,,1,From Throw In,Roberto Suárez Pier,6807.0,Right Defensive Midfield,4,Levante UD,221,"['132eec96-e329-40c8-80c7-46020f8f16ac', 'c7e55356-e752-490c-9537-cf2800c77fdb']",27,,,,,,,,,,,,,,,,,,Levante UD,221,00:00:27.288,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,2.13855,,,,,,,,,,,,,c936dce5-c262-4741-b18a-0bc7999c5565,38,,"[71.7, 0.1]",3773387,0,,,,2.8845844,,,,,,"[56.1, 4.2]",,Low Pass,,16.129786,,,,Pedro González López,30486.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,5,Barcelona,217,['dc34eccb-6b8e-488b-8052-87c131242e8c'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.194,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.875039,,,,,,,,,,,,,3e7aba10-a2c6-4376-942d-a7554c8f4ebb,41,,"[54.3, 6.0]",3773387,0,,,,2.0805442,,Right Foot,,,,"[38.2, 34.8]",,Ground Pass,,32.994698,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Pedro González López,30486.0,Left Center Midfield,5,Barcelona,217,['729a8035-8291-4aaf-a1de-de72c99df613'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.208,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.864882,,,,,,,,,,,,,e8beac14-166f-42a5-910a-ac61db555d06,44,,"[46.5, 40.3]",3773387,0,,,,1.454965,,Right Foot,,,,"[50.2, 72.1]",,Ground Pass,,32.014526,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,5,Barcelona,217,['69c7e6b7-3c3d-4164-b27e-d7cabbac540b'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.421,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.538808,,,,,,,,,,,,,2fb06c99-b8b4-4947-9b73-1148db2d946a,47,,"[58.0, 72.5]",3773387,0,,,,-1.9720252,,Right Foot,,,,"[49.6, 52.7]",,Ground Pass,,21.508139,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Ronald Federico Araújo da Silva,32480.0,Right Center Back,5,Barcelona,217,['bc3d2000-8d07-4128-b349-8ba72f9bd6a2'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.685,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.781662,,,,,,,,,,,,,ae41464e-f161-482e-826a-1a25212037fe,50,,"[51.1, 50.5]",3773387,0,,,,-1.4711276,,Right Foot,,,,"[53.7, 24.5]",,Ground Pass,,26.129677,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,5,Barcelona,217,['659cba97-eeda-4bcb-8260-0fd15f249e03'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.424,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.792062,,,,,,,,,,,,,5859e478-f4f6-456d-aacb-edc3e163f8e2,53,,"[71.0, 18.6]",3773387,0,,,,2.1327178,,Left Foot,,,,"[57.4, 40.2]",,Ground Pass,,25.524889,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,5,Barcelona,217,['efaf46b7-d05f-483f-9791-44e175e53f34'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.206,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.906973,,,,,,,,,,,,,97114b0b-53f2-4081-abed-842aaca316f9,56,,"[61.8, 44.7]",3773387,1,,,,1.0000572,,Right Foot,,,,"[83.5, 78.5]",,Low Pass,,40.16628,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,5,Barcelona,217,['e3677a59-68e2-4cd6-9894-5311b44a4798'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.196,Pass,,2020/2021
,,,,,,,,,,,,,,,,,3.864408,,,,,,,,,,,,,3200cf5c-5305-4142-a675-d16dc1a6841d,59,,"[92.5, 77.3]",3773387,1,,,,-0.41529822,,Left Foot,,,,"[117.9, 66.1]",,Ground Pass,,27.759684,,,,Frenkie de Jong,8118.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing Back,5,Barcelona,217,['dce550d5-f63e-4f0b-a393-37862e50244f'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.572,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.360816,,,,,,,,,,,,,7f34cff6-6125-40a2-92f3-cb5a166abd05,62,,"[118.8, 65.6]",3773387,1,,,,-2.0125895,15e44c6d-152b-44be-8b45-96c0d908af4e,Right Foot,True,True,,"[108.3, 43.4]",,Ground Pass,,24.55789,,,,Pedro González López,30486.0,True,,,,,1,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,5,Barcelona,217,['8abad927-09ef-46b6-9cae-cd83e41e95d6'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:11.436,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,6e2aa16a-0b88-4d79-81cd-23776d9dadf3,66,,"[6.0, 36.0]",3773387,1,True,,,-1.4646875,,Right Foot,,,,"[7.8, 19.1]",,Ground Pass,,16.995588,,,,Óscar Esau Duarte Gaitán,5598.0,,,,,Goal Kick,1,From Goal Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,6,Levante UD,221,['539768af-139f-44a1-b0cc-8395b70c9566'],34,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:34.035,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.544612,,,,,,,,,,,,,fd3428b4-d4f0-4bb2-9419-4f0e6e862ad3,69,,"[8.7, 11.9]",3773387,1,,,,-0.17099412,,Left Foot,,,,"[47.5, 5.2]",,High Pass,,39.37423,,,,José Luis Morales Nogales,6668.0,,,,,,1,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,6,Levante UD,221,"['5794371b-e695-4c07-9820-a53eee9aacf6', '9be73e48-16ce-4414-925f-07085b958c09']",37,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:37.565,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.181301,,,,,,,,,,,,,19f617b7-5309-4f45-b4d8-96a851f27641,73,,"[49.1, 4.7]",3773387,1,,,,2.7407992,,Right Foot,,,,"[37.3, 9.7]",,High Pass,,12.815616,,Incomplete,,Gonzalo Julián Melero Manzanares,11669.0,,,,,,1,From Goal Kick,José Luis Morales Nogales,6668.0,Left Center Forward,6,Levante UD,221,"['6df77a16-1cfb-442b-ba96-e09610f27fd2', '7f19b8a0-af3b-49a8-b2a6-952de104d4ba', '9fc6c4f1-bfa0-4aab-9331-c1277c970e69']",39,,,,,,,,,,,,,,,,,,Levante UD,221,00:01:39.114,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.642348,,,,,,,,,,,,,7f19b8a0-af3b-49a8-b2a6-952de104d4ba,75,,"[82.8, 70.4]",3773387,1,,,,-2.7494342,,Left Foot,,,,"[66.6, 63.7]",,Ground Pass,,17.53083,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,7,Barcelona,217,"['19f617b7-5309-4f45-b4d8-96a851f27641', '4452997c-1de8-4b57-9ae6-b921d86d47c5']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.295,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.509473,,,,,,,,,,,,,eef32be5-a364-46e8-bf9e-4936403837f7,79,,"[67.6, 61.8]",3773387,1,,,,-1.6344782,,Right Foot,,,,"[65.4, 27.3]",,High Pass,,34.570072,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['3613ddfa-ec2e-4413-9baa-7e2efff0fe5c', 'c45351c1-4b70-449e-aaaa-90bf36e965f2']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.066,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.432129,,,,,,,,,,,,,2bb277d6-dc04-486f-9c69-88f7b44dd8c4,82,,"[65.7, 26.2]",3773387,1,,,,-0.89854914,,Left Foot,,,,"[77.4, 11.5]",,Ground Pass,,18.787762,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,7,Barcelona,217,['68250dfd-85f6-42cc-aef2-8036060e0c43'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.652,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.158653,,,,,,,,,,,,,414ea35a-efad-4336-ad83-fdfbc047acea,85,,"[72.2, 16.7]",3773387,1,,,,2.0428295,,Left Foot,,,,"[62.5, 35.7]",,Ground Pass,,21.332838,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,7,Barcelona,217,['5a62eef9-893c-4b84-a7c8-ec9995acccfb'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.359,Pass,,2020/2021
,,,,,,,,,,,,,,,,,3.335302,,,,,,,,,,,,,98a7954a-d44a-438f-810a-c5abba2c0b91,88,,"[61.5, 41.0]",3773387,1,,,,1.0228267,,Right Foot,,,,"[82.8, 75.9]",,High Pass,,40.88643,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['0ad616d0-e30e-4780-b9f1-4322499a09c1'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.717,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.30584,,,,,,,,,,,,,9f9c2ee5-81d8-460e-af4c-be828e8a06e3,91,,"[87.5, 71.2]",3773387,1,,,,0.42253155,,Left Foot,,,,"[100.4, 77.0]",,Ground Pass,,14.143904,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,7,Barcelona,217,['b715b06c-9d9c-4d26-aac2-4da64c187600'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.903,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.976898,,,,,,,,,,,,,d5a06697-49c2-462a-901e-a4a4f5f678e3,94,,"[112.6, 64.2]",3773387,1,,,,-2.929273,,Right Foot,,,,"[95.9, 60.6]",,Ground Pass,,17.083618,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing Back,7,Barcelona,217,['1b15b5a4-0b75-4d12-8052-dd0df76f1564'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.731,Pass,,2020/2021
,,,,,,,,,,,,,,,,,1.34574,,,,,,,,,,,,,1dc2a6e6-1238-48f5-bd4b-6edde9a70a8c,98,,"[95.5, 59.6]",3773387,2,,,,-1.6243166,,Left Foot,,,True,"[95.2, 54.0]",,Ground Pass,,5.60803,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,7,Barcelona,217,"['b2cbae37-3f54-430e-840b-89fc626b6ebf', 'cd6b1252-996e-410f-8b2a-973b1ea44a8a']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.656,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.676398,,,,,,,,,,,,,39aced82-e8f3-41c7-96b9-34f733380f94,102,,"[96.2, 54.6]",3773387,2,,,,2.8809903,,Left Foot,,,,"[91.7, 55.8]",,Ground Pass,,4.6572523,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['fd603944-2437-43f1-b72a-6c763ccf3c18'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.002,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.603026,,,,,,,,,,,,,9f3efb4b-31b5-48e8-b3ec-595f8475d3e5,106,,"[92.0, 54.6]",3773387,2,,,,-1.4732052,,Left Foot,,,,"[93.4, 40.3]",,Ground Pass,,14.368368,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Center Forward,7,Barcelona,217,"['356df179-a087-4326-a1fd-1e3aebd42cf4', 'a88536e2-4e58-415e-8196-dab094a4d033']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.291,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.975313,,,,,,,,,,,,,cc7a30e7-fd29-405d-877d-8f75733376e0,110,,"[92.5, 39.6]",3773387,2,,,,-1.3107283,,Left Foot,,,,"[98.7, 16.3]",,Ground Pass,,24.110786,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,7,Barcelona,217,"['61229769-2523-48cf-aa21-7cf21aec4889', 'e0763ee4-7345-4f19-8af9-97d2ce023a4e']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.406,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,0.995442,,,,,,,,,,,,,6355dd5b-d114-4d3f-b534-46dfda8eb515,113,,"[99.0, 16.3]",3773387,2,,,,1.485291,,Left Foot,,,,"[99.9, 26.8]",,Ground Pass,,10.538501,,,,Pedro González López,30486.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,7,Barcelona,217,['aef0f0fe-42e4-4fbd-97bd-301abf87d6bc'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.832,Pass,,2020/2021
,,,,,,,,,,,,,,,,,0.719811,,,,,,,,,,,,,1fa752bf-f2b6-4691-affa-e2cfddd65f1d,116,,"[99.6, 25.5]",3773387,2,,,,-2.003204,,Right Foot,,,,"[96.6, 19.0]",,Ground Pass,,7.1589108,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,7,Barcelona,217,"['3538aab5-fde5-4901-bf01-db83f5756cd7', '380d13b9-f0c7-4272-aff5-5dabbfd1b1ca']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.828,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.400253,,,,,,,,,,,,,6015e45c-1feb-4090-827e-01bb31db9e16,124,,"[95.5, 20.7]",3773387,2,,,,-2.674282,,Left Foot,,,,"[84.6, 15.2]",,Ground Pass,,12.209013,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,7,Barcelona,217,"['15a3ee7e-3b3a-4eb9-8a5a-c4b5adc93203', '43cf4c88-da32-4b08-8432-5154f5d93637']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.266,Pass,True,2020/2021
,,,,,,,,,,,,,,,,,1.109628,,,,,,,,,,,,,4a92b2b5-0a88-4115-8ad6-a99f654dba65,126,,"[84.6, 15.2]",3773387,2,,,,-0.25571445,,Left Foot,,,,"[99.9, 11.2]",,Ground Pass,,15.814234,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,7,Barcelona,217,['60222e77-9521-47a5-8d2b-0600c2e23bb1'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.666,Pass,,2020/2021
