50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,4.140682,,,,,,,,,,,,78f08f86-9201-4ae7-98f6-1bd77ae4e646,1101,,"[61.1, 62.3]",266274,28,,,,-1.5136137,,Right Foot,,,"[64.3, 6.4]",,High Pass,,55.991516,,,,,Jordi Alba Ramos,5211.0,,True,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,55,Barcelona,217,['9cf639b9-dd19-4c4c-89bc-096ad3a756e0'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:28:54.030,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.3037,,,,,,,,,,,,30cb7844-679d-4177-881e-d087a1459aff,1103,,"[64.3, 6.4]",266274,28,,,,1.2860659,,Head,,,"[67.9, 18.7]",,Low Pass,,12.816006,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,55,Barcelona,217,['9f3c2bc1-ab9a-472f-a228-7cd588254005'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.171,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.395721,,,,,,,,,,,,5a777e74-25b8-4a52-b1bc-08cdd9c58107,1106,,"[68.5, 18.6]",266274,29,,,,1.7766305,,Right Foot,,,"[64.7, 36.8]",,Ground Pass,,18.592472,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,55,Barcelona,217,['385a6570-7343-44c1-9b33-12f3af1c1d3b'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:29:00.907,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.94976,,,,,,,,,,,,5cfff84f-f71f-43ff-8feb-265cfdbc707c,1109,,"[73.0, 45.9]",266274,29,,,,1.0283297,,Right Foot,,,"[90.3, 74.6]",,Low Pass,,33.510895,,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,55,Barcelona,217,['d9bb77c0-8214-4997-be69-e6a4f45dffbc'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:29:05.926,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.538708,,,,,,,,,,,,e6cce6c5-2462-4d43-b7f6-7fa2053489e9,1112,,"[90.4, 74.6]",266274,29,,,,-2.056912,,Right Foot,,,"[81.1, 57.0]",,Ground Pass,,19.906029,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,55,Barcelona,217,['3e46189e-72f2-4059-8b1d-55f5a4625ed5'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:29:08.916,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.9328,,,,,,,,,,,,c1f11918-feeb-46e5-a5a9-03244787503a,1116,,"[80.4, 56.1]",266274,29,,,,-1.8284526,,Right Foot,,,"[76.5, 41.3]",,Ground Pass,,15.305228,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,55,Barcelona,217,['bdfd3119-c2f9-41bd-ab24-876eb5c6ac2f'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.742,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2823,,,,,,,,,,,,a82e4038-3d35-48f6-b2c6-79e7d10b1a3f,1120,,"[79.7, 43.0]",266274,29,,,,0.08562702,4eb1bbe8-a79e-4f31-9328-5e6dbfb6b409,Right Foot,,,"[103.0, 45.0]",True,Ground Pass,,23.38568,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,55,Barcelona,217,"['4e095ccf-5c08-448f-adba-8be2a80b200d', 'f7694189-3e4a-4c26-995c-99ec456aa1aa']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:29:14.345,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.1686,,,,,,,,,,,,69ce6a17-a9e2-4511-8476-e5e04aa3d5bd,1127,,"[61.0, 41.0]",266274,30,True,,,3.1236305,,Right Foot,,,"[44.3, 41.3]",,Ground Pass,,16.702694,,,,,Jonathan Castro Otto,6802.0,,,,,Kick Off,1,From Kick Off,Santiago Mina Lorenzo,6594.0,Center Forward,56,Celta Vigo,209,['6e65425e-795b-4033-8e32-db395cc89803'],25,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:25.121,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.535871,,,,,,,,,,,,3777e34c-ddd3-4ddb-bf00-468337655295,1133,,"[72.6, 24.7]",266274,30,,,,-1.0177649,,Right Foot,,,"[82.6, 8.5]",,Ground Pass,,19.037857,,,,,Jon Aurtenetxe Borde,26788.0,,,,,,1,From Kick Off,Jonathan Castro Otto,6802.0,Left Center Back,56,Celta Vigo,209,['a58c8e1d-1163-406e-ae50-a61a3f2c501f'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:30.963,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.136,,,,,,,,,,,,feda3183-9d3c-4647-adef-ee58deb79845,1136,,"[86.5, 11.1]",266274,30,,,,-0.15851027,,Left Foot,,,"[113.4, 6.8]",,Ground Pass,,27.241512,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,1,From Kick Off,Jon Aurtenetxe Borde,26788.0,Left Back,56,Celta Vigo,209,['761d7f67-3eb3-4cb8-a82e-e33eea89de0b'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:33.552,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.1029,,,,,,,,,,,,e4a51637-e5fa-4678-a183-a51861a7328c,1144,,"[14.5, 72.1]",266274,30,,,,-0.193622,,Right Foot,,,"[34.9, 68.1]",,Ground Pass,,20.788458,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Counter,Marc Bartra Aregall,7068.0,Left Center Back,57,Barcelona,217,"['04f6526d-07ba-4164-9c58-894b6a0090e3', '1acd80f4-d3ed-4d72-8315-7efce22670c2']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:30:38.723,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.698201,,,,,,,,,,,,b09c99e4-ccc7-4425-8e1b-ec13d989eb40,1148,,"[40.9, 58.3]",266274,30,,,,-0.8897793,,Right Foot,,,"[55.0, 40.9]",,Ground Pass,,22.395758,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Counter,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,57,Barcelona,217,['4fbda33d-b753-42ed-aac3-a4f4837fa096'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:30:43.039,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.571728,,,,,,,,,,,,2ac8b93e-22d1-44f1-9d17-8ab3862bacbd,1152,,"[62.9, 35.8]",266274,30,,,,-0.646254,,Left Foot,,,"[86.1, 18.3]",,Ground Pass,,29.06011,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,57,Barcelona,217,"['898f3771-d230-4dcd-9232-d63f5ff5db8f', 'd39454e4-0edf-49df-aa63-da1c328ec49c']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:30:46.091,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.6454,,,,,,,,,,,,cb186afc-eb14-4f51-abfc-593f4672da5c,1158,,"[120.0, 1.0]",266274,31,,,,2.462179,,Right Foot,,,"[112.2, 7.3]",,Ground Pass,,10.026465,,,,,Andrés Iniesta Luján,5216.0,,,,,Corner,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,58,Barcelona,217,['f7888729-6629-4c14-8b49-291c67cfcf1f'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:31:07.580,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.7701,,,,,,,,,,,,8e1b5b1f-9790-4651-a4de-b7cfdb008e03,1161,,"[109.8, 4.5]",266274,31,,,,2.91349,,Right Foot,,,"[98.6, 7.1]",,Ground Pass,,11.497826,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,58,Barcelona,217,['6888ba95-5d78-486b-bc3b-48f2fa8da976'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:31:10.036,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.5683,,,,,,,,,,,,b42f7158-89ee-42c2-8c7d-92cf490bf284,1164,,"[99.7, 7.3]",266274,31,,,,2.7259307,,Right Foot,,,"[85.2, 13.7]",,Ground Pass,,15.849606,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,58,Barcelona,217,"['6d1e3239-23b2-46be-9302-8b117bee5e13', 'ec77ce44-6208-4f58-beee-f7a8c44291f1']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.807,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.166703,,,,,,,,,,,,e5bf3d07-b379-41b3-805b-d6c2f8a020f7,1167,,"[85.2, 13.7]",266274,31,,,,1.9842769,,Left Foot,,,"[76.6, 33.3]",,Ground Pass,,21.403738,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,58,Barcelona,217,['d6c5fd32-480b-456f-a683-1d288e80ae75'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.662,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.262,,,,,,,,,,,,aff48ef7-6f91-4e81-91ee-c2da27141dbd,1170,,"[77.6, 33.2]",266274,31,,,,-0.92674184,,Right Foot,,,"[99.3, 4.3]",,High Pass,,36.140007,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Corner,Javier Alejandro Mascherano,5506.0,Right Center Back,58,Barcelona,217,['171d720d-eeda-4b57-94ef-9a4f203f48bf'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:31:16.779,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.609566,,,,,,,,,,,,7bf2d682-b1d1-4394-adfa-c7e7b053c363,1174,,"[97.2, 9.9]",266274,31,,,,1.1157414,,Right Foot,True,,"[115.5, 47.3]",,High Pass,,41.637123,,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,58,Barcelona,217,"['23cbe5c3-d38f-41dc-a3a1-e41f8c355810', '57d8e4a2-b6b4-4870-bdfd-f9f944f1e3ca']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:31:22.639,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.685,,,,,,,,,,,,ccdf948d-aa48-45ed-80af-3cb93e33108f,1178,,"[9.1, 30.0]",266274,31,,,,-0.80515844,,Keeper Arm,,,"[21.5, 17.1]",,Ground Pass,,17.893295,,,,,Jonathan Castro Otto,6802.0,,,,,,1,Regular Play,Yoel Rodríguez Oterino,10612.0,Goalkeeper,59,Celta Vigo,209,['0e5d5f2b-0fc7-4a78-8bec-d0b9b132e8a5'],31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:31.845,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.2287,,,,,,,,,,,,0855e50c-3433-4a74-8413-37f2bd5dbb39,1181,,"[23.9, 18.0]",266274,31,,,,0.6629371,,Right Foot,,,"[38.5, 29.4]",,Ground Pass,,18.523499,,,,,Andreu Fontàs Prat,6890.0,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Center Back,59,Celta Vigo,209,['da214df6-1928-49c5-a498-5f2bfb0af643'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:33.034,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.250562,,,,,,,,,,,,fc06da93-5b23-4925-8db4-013eb53f53b6,1184,,"[38.5, 29.4]",266274,31,,,,-1.329743,,Left Foot,,,"[44.4, 5.4]",,Ground Pass,,24.714571,,,,,Jon Aurtenetxe Borde,26788.0,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Right Defensive Midfield,59,Celta Vigo,209,['8d76f781-fff6-4242-9634-3dae3d017500'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:34.306,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.12171,,,,,,,,,,,,4dc6ce25-aa12-4881-976d-c454cdaba8dc,1187,,"[48.9, 6.3]",266274,31,,,,0.9886588,,Left Foot,,,"[59.3, 22.1]",,Ground Pass,,18.915602,,,,,Alejandro López Sánchez,27200.0,,,,,,1,Regular Play,Jon Aurtenetxe Borde,26788.0,Left Back,59,Celta Vigo,209,['7f0d92db-d415-404a-90e1-e106a6c037ee'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:36.747,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.0494,,,,,,,,,,,,c0e11576-283a-4053-8bc5-c3643229898f,1196,,"[55.7, 57.0]",266274,31,,,,-1.6464095,,Right Foot,,,"[54.7, 43.8]",,Ground Pass,,13.237824,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,60,Barcelona,217,"['44f84a54-eece-4824-9296-d6d72c9fbe27', '592e9c4a-5eef-4c29-8e80-e5ad37faf16a']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.540,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.9148,,,,,,,,,,,,55550098-3d63-489d-b0be-5be3f1667b16,1200,,"[55.7, 43.4]",266274,31,,,,1.6779116,,Right Foot,,,"[54.7, 52.7]",,Ground Pass,,9.353609,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,['4068f263-4cd9-4600-b4f5-d5a7bca73026'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.130,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.254306,,,,,,,,,,,,63146ae1-4e1f-4003-a449-5747e8391235,1203,,"[54.7, 52.7]",266274,31,,,,1.1561073,,Right Foot,,,"[62.8, 71.1]",,Ground Pass,,20.10398,,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,60,Barcelona,217,['e8672911-d798-4107-9ad5-00d2ab98e941'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.728,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.976739,,,,,,,,,,,,02e30e5d-6856-4ca0-b275-c83b45e0141c,1206,,"[65.0, 69.9]",266274,31,,,,-2.4456983,,Right Foot,,,"[56.5, 62.8]",,Ground Pass,,11.075197,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,60,Barcelona,217,['663e2971-9654-4003-93f4-d3f654d557c2'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.608,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.9374,,,,,,,,,,,,1b009c73-9e54-49c8-82d9-0119e71ffdb9,1209,,"[55.7, 59.3]",266274,31,,,,-1.7701336,,Right Foot,,,"[49.7, 29.6]",,Ground Pass,,30.3,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,60,Barcelona,217,['895299ff-94c3-44e4-b66b-48b59a29c5f9'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:31:51.417,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.87824,,,,,,,,,,,,9f6e2466-e3f9-489e-9b2d-db45ccb258fa,1212,,"[49.7, 29.6]",266274,31,,,,-0.9376499,,Right Foot,,,"[65.7, 7.8]",,Ground Pass,,27.04145,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,60,Barcelona,217,['daebcedb-ac6a-469c-8fae-30fde47f7ebd'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.394,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.829268,,,,,,,,,,,,837e1c97-6718-4573-9968-376d7e77c3a0,1215,,"[64.7, 7.8]",266274,31,,,,1.9868609,,Left Foot,,,"[62.8, 12.1]",,Ground Pass,,4.7010636,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,['069a3de4-8a33-42e5-80ab-e403995e2995'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.388,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.6175,,,,,,,,,,,,6150d1bc-65a1-473f-9b3c-c16e8355c315,1218,,"[62.8, 12.1]",266274,31,,,,1.6048257,,Right Foot,,,"[62.0, 35.6]",,Ground Pass,,23.513613,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,['c2735d82-c8f6-4091-85aa-dbbf7a62552e'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.463,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8523,,,,,,,,,,,,efa50895-107c-413e-8705-42dc60907449,1220,,"[62.0, 35.6]",266274,31,,,,-1.8427955,,Right Foot,,,"[57.9, 20.9]",,Ground Pass,,15.261062,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,60,Barcelona,217,['b64641e8-837e-41e4-8225-a68601806b19'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.080,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.7674,,,,,,,,,,,,f5ea8e1a-0768-439a-8788-c105760dcacb,1224,,"[57.9, 21.5]",266274,32,,,,0.91066474,,Right Foot,,,"[63.8, 29.1]",,Ground Pass,,9.62133,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,"['30f7c7e1-3dc2-4a21-88b7-d8efcbc45222', 'e14350bb-7584-4155-894d-056d545c95e7']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:32:00.530,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.6362,,,,,,,,,,,,6cc0d33b-026d-4618-b28d-82bf51ebda54,1228,,"[63.5, 27.8]",266274,32,,,,-1.0636978,,Right Foot,,,"[67.0, 21.5]",,Ground Pass,,7.206941,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,60,Barcelona,217,"['1586192c-7364-4f58-b570-9c5d95814213', 'ec156015-44d3-466b-86cb-39c93c936f14']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.901,Pass,True,2013/2014
,,,,,,,,,,,,,,,,1.3331,,,,,,,,,,,,403bb7a6-8c3d-48db-9c02-9dc36aa0c1de,1231,,"[66.6, 21.5]",266274,32,,,,-1.0235875,,Right Foot,,,"[75.8, 6.4]",,Ground Pass,,17.681911,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,['492a274b-557e-436c-89a6-7798d6f497bb'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.007,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.8204,,,,,,,,,,,,5a798c01-fe24-45d6-822a-bd12c3636d96,1234,,"[76.0, 6.7]",266274,32,,,,1.542096,,Left Foot,,,"[76.6, 27.6]",,Ground Pass,,20.908611,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,60,Barcelona,217,['804312f6-b209-42ac-b6c4-d253aefd2436'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:32:05.363,Pass,,2013/2014
,,,,,,,,,,,,,,,,2.8904,,,,,,,,,,,,9aaa45ef-2f34-436f-aa5d-169854128aaf,1237,,"[76.6, 27.6]",266274,32,,,,1.0914962,,Right Foot,,,"[99.0, 70.7]",,High Pass,,48.573345,,,,,Adriano Correia Claro,22102.0,,True,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,60,Barcelona,217,['2f0d0fed-f40a-4bc1-a210-d2bce56fdb96'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.565,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.306024,,,,,,,,,,,,3b837550-0c40-4ea9-9592-5ba872ea7d52,1241,,"[96.7, 68.9]",266274,32,,,,-2.6686862,,Right Foot,,,"[83.8, 62.3]",,Ground Pass,,14.490341,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,60,Barcelona,217,['b114c9ce-07ac-40b4-95e0-6172a9c80c29'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:32:13.150,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.094,,,,,,,,,,,,5837b487-7c82-4b8e-a19c-f4ba401ac7fa,1245,,"[85.2, 60.9]",266274,32,,,,-1.1239538,,Right Foot,,,"[89.8, 51.3]",,Ground Pass,,10.645186,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,60,Barcelona,217,"['2cf041f9-01aa-420b-8f80-20538aef1225', '3808fced-5c91-4c92-95ca-8ad41afc8dbc']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.841,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.5559,,,,,,,,,,,,12024d81-7172-403f-a1cc-4111434fe321,1249,,"[89.4, 49.6]",266274,32,,,,0.9600704,,Left Foot,,,"[90.8, 51.6]",,Ground Pass,,2.4413111,,,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,60,Barcelona,217,"['2b2dbff5-1ee9-474d-9526-72d47658f554', '39b55be4-6162-4036-aa5c-8598abd32498', '8b88c465-c5c6-4523-a42c-149ef2a00064']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.293,Pass,True,2013/2014
,,,,,,,,,,,,,,,,2.265595,,,,,,,,,,,,3843d809-2e67-4857-b537-51982f93099e,1254,,"[49.6, 19.1]",266274,32,,,,-0.21347997,,Right Foot,,,"[78.2, 12.9]",,Ground Pass,,29.264313,,,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,1,Regular Play,Alejandro López Sánchez,27200.0,Center Attacking Midfield,61,Celta Vigo,209,['f10f2383-0ba2-434d-a495-9af915d16609'],20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:20.403,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.342944,,,,,,,,,,,,99fdcce1-ead0-40e9-a6b6-97769429432b,1266,,"[81.5, 1.0]",266274,32,,,,1.2805314,,,,,"[86.1, 16.4]",,Low Pass,,16.072336,,,,,Santiago Mina Lorenzo,6594.0,,,,,Throw-in,1,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,62,Celta Vigo,209,['00a29a4e-40c9-4ae3-9453-e2b7af1be5de'],40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:40.946,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.029051,,,,,,,,,,,,b1dc242e-2939-49ab-be95-9d437aecb4bb,1269,,"[86.5, 16.4]",266274,32,,,,-1.8804992,,Other,,,"[83.3, 6.4]",,Low Pass,,10.499524,,,,,Jon Aurtenetxe Borde,26788.0,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Center Forward,62,Celta Vigo,209,['2d234913-104a-44a3-b06b-97d4573eef2c'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:42.316,Pass,,2013/2014
,,,,,,,,,,,,,,,,0.0266,,,,,,,,,,,,82201834-3a84-46b1-9226-e0de3ae976d5,1272,,"[83.3, 6.4]",266274,32,,,,0.8913825,,Left Foot,,,"[85.4, 9.0]",,Low Pass,,3.342155,,,Incomplete,,Alejandro López Sánchez,27200.0,,,,,,1,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,62,Celta Vigo,209,"['212735c8-9576-463e-b011-5548e1bd2a6c', '6fe98dff-070f-4900-94ce-c09d4d60686a']",44,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:44.049,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.506597,,,,,,,,,,,,31b72a1b-9da6-46fd-8ac8-42215904c0e9,1275,,"[68.5, 1.0]",266274,32,,,,1.2392422,,,,,"[72.7, 13.2]",,Low Pass,,12.902713,,,,,Alejandro López Sánchez,27200.0,,,,,Throw-in,1,From Throw In,Jon Aurtenetxe Borde,26788.0,Left Back,63,Celta Vigo,209,['3db2044f-3144-4927-acd3-df83f24bdf55'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:55.893,Pass,,2013/2014
,,,,,,,,,,,,,,,,1.310394,,,,,,,,,,,,71be5b71-6127-446c-a6e6-eec4f209abb7,1279,,"[71.0, 13.9]",266274,32,,,,2.3898895,,Right Foot,,,"[66.4, 18.2]",,Ground Pass,,6.2968245,,,,,Andreu Fontàs Prat,6890.0,,,,,,1,From Throw In,Alejandro López Sánchez,27200.0,Center Attacking Midfield,63,Celta Vigo,209,"['58f5826a-ee0d-4fe4-808e-575b30dd42ec', 'fe7e7173-1648-4e7c-9749-d98cc162ae97']",57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:57.805,Pass,True,2013/2014
,,,,,,,,,,,,,,,,0.774758,,,,,,,,,,,,e378909b-1d98-4e9e-8912-4d8a1aa0aa82,1286,,"[91.0, 33.0]",266274,33,,,,-0.46834242,,Left Foot,,,"[99.5, 28.7]",,Ground Pass,,9.525755,,,,,Alejandro López Sánchez,27200.0,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Right Defensive Midfield,63,Celta Vigo,209,['0cb70b75-5f4d-4fd6-8a96-50b65017877e'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:02.882,Pass,,2013/2014
